article_id,title,source,url,publish_time,developer,tech_product,action_type,version_metric,date,event_complete_fields,extractor
ir_477,安全监护APP“死了么”又活过来了,网易科技,https://www.163.com/dy/article/KU8UGL0T0534A4SC.html,2026-05-31,网易,NBA CBA,,,2026-05-31,3,OptimizedRegexExtractor
ir_478,企业蒙受巨额损失，CrowdStrike 向受灾客户发放 10 美元礼品卡,网易科技,https://www.163.com/dy/article/J7U6TVB60511B8LM.html,2024-07-25,网易,CrowdStrike,,,2024-07-25,3,OptimizedRegexExtractor
ir_479,抖音、B站、视频号三面围堵，利润跌27%：快手只剩“可灵”这张牌？,网易科技,https://www.163.com/tech/article/KU1DR67G00098IEO.html,2026-05-28,网易,NBA CBA,,27%,2026-05-28,4,OptimizedRegexExtractor
ir_480,特斯拉股价重挫12%，创2020年9月以来最大跌幅,网易科技,https://www.163.com/dy/article/J7U6MLJR0519DDQ2.html,2024-07-25,特斯拉,NBA CBA,,12%,2024-07-25,4,OptimizedRegexExtractor
ir_481,一周新车盘点｜宋Ultra DM,网易科技,https://www.163.com/dy/article/KU8U5T580534A4SC.html,2026-05-31,网易,NBA CBA,,,2026-05-31,3,OptimizedRegexExtractor
ir_482,特殊日子，宇树科技王兴兴获奖状,网易科技,https://www.163.com/dy/article/KU7927V50512B07B.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_483,哈工大团队揭秘癌基因调控新机制,网易科技,https://www.163.com/dy/article/KU39EQK30514R9OJ.html,2026-05-29,网易,NBA CBA,,,2026-05-29,3,OptimizedRegexExtractor
ir_484,独家,网易科技,https://www.163.com/tech/article/KC7NNC53000999D9.html,2025-10-19,网易,NBA CBA,,,2025-10-19,3,OptimizedRegexExtractor
ir_485,20亿小参数赶超英伟达旗舰模型 上海世界模型“裸考”登顶国际权威榜单,网易科技,https://www.163.com/dy/article/KU74SJ5D05198CJN.html,2026-05-30,英伟达,20亿小参数赶超英伟达旗舰模型,,,2026-05-30,3,OptimizedRegexExtractor
ir_486,马斯克称考虑取消投资，墨西哥总统回击：说这话太草率,网易科技,https://www.163.com/tech/article/J7U9LG7700097U7T.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_487,麒麟软件发布两款全新操作系统,网易科技,https://www.163.com/dy/article/KU62JT7505198CJN.html,2026-05-30,网易,麒麟软件发布两款全新操作系统,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_488,AI视频进入「生产线」调研,网易科技,https://www.163.com/dy/article/KU38K0GQ0511I947.html,2026-05-29,网易,NBA CBA,,,2026-05-29,3,OptimizedRegexExtractor
ir_489,环球下周看点：英伟达芯片帝国扩张 博通、慧与科技发布财报,网易科技,https://www.163.com/dy/article/KU84FA7Q05198CJN.html,2026-05-31,英伟达,英伟达芯片,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_490,Anthropic估值超OpenAI达9650亿,网易科技,https://www.163.com/dy/article/KU37RSDD0550WHYR.html,2026-05-29,OpenAI,NBA CBA,,,2026-05-29,3,OptimizedRegexExtractor
ir_491,“2024新一代人工智能（深圳）创业创新大赛”总决赛收官 八方地动获得冠军,网易科技,https://www.163.com/tech/article/JI86G67500099E4I.html,2024-11-30,网易,2024新一代人工智能（深圳）创业创新大赛,,,2024-11-30,3,OptimizedRegexExtractor
ir_492,Find记录世界，Reno记录生活：OPPO的两条影像赛道与一场审美迁徙,网易科技,https://www.163.com/tech/article/KU3R462V00098IEO.html,2026-05-29,OPPO,NBA CBA,,,2026-05-29,3,OptimizedRegexExtractor
ir_493,为什么OpenAI今年可能会亏损50亿美元？,网易科技,https://www.163.com/tech/article/J7U9OTHO00097U7T.html,2024-07-25,OpenAI,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_494,7月25日外媒科学网站摘要：安慰剂是如何缓解疼痛的？,网易科技,https://www.163.com/tech/article/J7UM9CVT00097U81.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_495,估值超200亿元，百川智能完成50亿元A轮融资，北上深国资入局,网易科技,https://www.163.com/dy/article/J7ULIOFR05118DFD.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_496,宁德时代吴凯：今年将有一系列钠离子电池产品实现规模化量产,网易科技,https://www.163.com/dy/article/KU6E7A890512B07B.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_497,一个月烧掉5亿美元！科技巨头“AI Token消耗赛”踩下急刹,网易科技,https://www.163.com/dy/article/KU70NHD905198CJN.html,2026-05-30,网易,AI Token消耗赛,,,2026-05-30,3,OptimizedRegexExtractor
ir_498,车圈大佬发声：价格战远去，但竞争仍残酷！,网易科技,https://www.163.com/dy/article/KU5VPB2L0530NLC9.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_499,宁德时代首席科学家吴凯：今年将实现钠离子电池规模量产 下一步聚焦锂空气电池研发,网易科技,https://www.163.com/dy/article/KU60JMDM05198CJN.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_500,无忧传媒创始人雷彬艺：“活人感”才是内容的灵魂，纯炫技不解决问题,网易科技,https://www.163.com/dy/article/KU6KM9G50534A4SC.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_501,vivo S60系列：读懂年轻人的“独特星光”,网易科技,https://www.163.com/dy/article/KU6I7TUA05198CJN.html,2026-05-30,vivo,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_502,AI走向物理世界的“临门一脚”还差什么？｜直击BEYOND Expo 2026,网易科技,https://www.163.com/dy/article/KU79S51605198CJN.html,2026-05-30,网易,Expo 2026,,,2026-05-30,3,OptimizedRegexExtractor
ir_503,欧盟要跟Anthropic谈Mythos,网易科技,https://www.163.com/dy/article/KU384SBP0511B8LM.html,2026-05-29,网易,NBA CBA,,,2026-05-29,3,OptimizedRegexExtractor
ir_504,芯片三巨头齐聚！COMPUTEX下周揭幕 哪些亮点值得期待？,网易科技,https://www.163.com/dy/article/KU79ESIB05198CJN.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_505,武汉萝卜快跑涨价，基本与网约车持平？我们测了一下,网易科技,https://www.163.com/dy/article/J7T2DVUB0519U3I5.html,2024-07-24,网易,NBA CBA,,,2024-07-24,3,OptimizedRegexExtractor
ir_506,丰田回应中止下一代纯电轿车开发,网易科技,https://www.163.com/dy/article/KU773N0G05198CJN.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_507,马斯克要跟扎克伯格“笼斗”！随时随地、任何规则,网易科技,https://www.163.com/dy/article/J7V1ONQ9051481US.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_508,当互联网内容创,网易科技,https://www.163.com/dy/article/KU661J5H0534A4SC.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_509,薇娅倒下之后，“网红之都”的崩坏和重建,网易科技,https://www.163.com/tech/article/H233FE2H000999C0.html,2022-03-10,网易,NBA CBA,,,2022-03-10,3,OptimizedRegexExtractor
ir_510,巴黎奥运会系列报道｜商汤日日新大模型亮相,网易科技,https://www.163.com/tech/article/J7V4OLU400098IEO.html,2024-07-25,网易,商汤日日新大模型,发布,,2024-07-25,4,OptimizedRegexExtractor
ir_511,非洲之王，为何在印度栽跟头？,网易科技,https://www.163.com/dy/article/J7T1CR9L0539M9HP.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_512,英伟达、微软一同发布神秘预告 传闻中的PC芯片下周亮相？,网易科技,https://www.163.com/dy/article/KU54VN9705198CJN.html,2026-05-30,微软,传闻中的PC芯片,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_513,行业还在玩文字游戏时，东风日产“三无忧”掀桌了,网易科技,https://www.163.com/dy/article/KU92LQ9A0534A4SC.html,2026-05-31,网易,NBA CBA,,,2026-05-31,3,OptimizedRegexExtractor
ir_514,飞行时代首款增程全倾转eVTOL产品获34架意向订单,网易科技,https://www.163.com/dy/article/KU6QHGU50534A4SC.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_515,再投200亿！英特尔携资深玩家加码玻璃基板 机构：行业有望进入商业化元年,网易科技,https://www.163.com/dy/article/KU8CQKTR05198CJN.html,2026-05-31,英特尔,NBA CBA,,,2026-05-31,3,OptimizedRegexExtractor
ir_516,阶跃星辰开源Step 3.7 Flash大模型,网易科技,https://www.163.com/dy/article/KU38P3RH0511B8LM.html,2026-05-29,网易,Flash大模型,开源,3.7,2026-05-29,5,OptimizedRegexExtractor
ir_517,辉瑞公布博瑞纳CROWN研究7年随访数据,网易科技,https://www.163.com/dy/article/KU6J7TM40534A4SC.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_518,“逐帧时代”终结？自变量机器人全球首个“事件级预测能力”世界模型落地 具身智能加速规模化商用竞争,网易科技,https://www.163.com/dy/article/KU68NIIB0512B07B.html,2026-05-30,网易,自变量机器人,,,2026-05-30,3,OptimizedRegexExtractor
ir_519,戴尔诺基亚又回来了！市值暴涨1.7万亿美元，AI开始重估老牌科技公司,网易科技,https://www.163.com/tech/article/KU8GIRNA00097U7T.html,2026-05-31,网易,NBA CBA,,,2026-05-31,3,OptimizedRegexExtractor
ir_520,报告｜同程旅行：奥运会开幕首周巴黎酒店预订热度同比涨4倍,网易科技,https://www.163.com/tech/article/J7UFGHVC00098IEO.html,2024-07-25,网易,NBA CBA,,4倍,2024-07-25,4,OptimizedRegexExtractor
ir_521,谁在中国“围猎”AIGC？,网易科技,https://www.163.com/tech/article/HTMAA02R000999C0.html,2023-02-16,网易,NBA CBA,,,2023-02-16,3,OptimizedRegexExtractor
ir_522,孟晚舟重获自由，华为闯过至暗关口了吗？,网易科技,https://www.163.com/tech/article/GKOA7MFT000999C0.html,2021-09-25,华为,NBA CBA,,,2021-09-25,3,OptimizedRegexExtractor
ir_523,小红书变局：卖老股、边裁员边扩招，为上市“加速”,网易科技,https://www.163.com/dy/article/J7UC02TG05198R91.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_524,天涯社区正式上线“天涯重启者数字徽章”,网易科技,https://www.163.com/dy/article/KU7ATCHK0534A4SC.html,2026-05-30,网易,天涯社区正式,上线,,2026-05-30,4,OptimizedRegexExtractor
ir_525,撬动创新药开发 人工智能虚拟筛选平台在天津发布,网易科技,https://www.163.com/dy/article/KU777U7E05198CJN.html,2026-05-30,网易,人工智能虚拟筛选平台,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_526,快手拆了可灵，字节拆豆包还会远么,网易科技,https://www.163.com/dy/article/KU5V2F8R0511N33R.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_527,雷克萨斯将在华生产全新纯电车型，并销往日本？官方：不予置评,网易科技,https://www.163.com/dy/article/J7SQBHRO0511B8LM.html,2024-07-24,网易,NBA CBA,,,2024-07-24,3,OptimizedRegexExtractor
ir_528,马斯克询问网友：特斯拉向xAI投50亿美元行不行,网易科技,https://www.163.com/tech/article/J7U9I0D300097U7T.html,2024-07-25,特斯拉,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_529,网红企业家风云榜：雷军成顶流，俞敏洪反超董明珠,网易科技,https://www.163.com/dy/article/J7UDK8C00519APGA.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_530,软银集团拟在法国建设欧洲最大AI数据中心,网易科技,https://www.163.com/dy/article/KU919AJ80534A4SC.html,2026-05-31,网易,NBA CBA,,,2026-05-31,3,OptimizedRegexExtractor
ir_531,抖音再攻图文，不止“围猎”小红书,网易科技,https://www.163.com/dy/article/J7UA0SUH05564B6E.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_532,宁德时代首席科学家吴凯：新国标实施后 中国新能源车的自燃率会比燃油车低一个数量级,网易科技,https://www.163.com/dy/article/KU617KUN05198CJN.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_533,“国王工人”人均奖金数百万元，而普通白领薪资缩水，前途迷茫！韩国“同代人命运分叉”，经济命脉却握在美国手里,网易科技,https://www.163.com/dy/article/KU6HR81V0512B07B.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_534,面对价格战，马斯克也无能为力了,网易科技,https://www.163.com/dy/article/J7U465G90527822Q.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_535,“最懂苹果”分析师郭明錤：苹果将停产iPhone 17 Plus,网易科技,https://www.163.com/dy/article/J7UQ5M2L05198NMR.html,2024-07-25,苹果,iPhone 17,,,2024-07-25,3,OptimizedRegexExtractor
ir_536,全国首个绿色算力全栈AI平台在呼和浩特正式上线,网易科技,https://www.163.com/dy/article/KU6SD9Q605198CJN.html,2026-05-30,网易,全国首个绿色算力全栈AI平台,上线,,2026-05-30,4,OptimizedRegexExtractor
ir_537,OpenAI老板做的全民发钱实验，结果出来了！,网易科技,https://www.163.com/dy/article/J7SMODLV05198NMR.html,2024-07-24,OpenAI,NBA CBA,,,2024-07-24,3,OptimizedRegexExtractor
ir_538,众擎机器人深圳智能制造基地启用,网易科技,https://www.163.com/dy/article/KU6S1N8I0534A4SC.html,2026-05-30,网易,众擎机器人,,,2026-05-30,3,OptimizedRegexExtractor
ir_539,“烧Token”游戏将终结？亚马逊关停词元跟踪榜单 直呼“不要为了用AI而用AI”,网易科技,https://www.163.com/dy/article/KU8LTK8Q05198CJN.html,2026-05-31,网易,烧Token,,,2026-05-31,3,OptimizedRegexExtractor
ir_540,本田拟削减燃油车产能：149万辆→100万辆，关闭或停产两家工厂,网易科技,https://www.163.com/dy/article/J7V47TFA0511B8LM.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_541,美股七巨头一夜市值蒸发近6万亿元，创下12年以来最大单日跌幅,网易科技,https://www.163.com/dy/article/J7UHQE7O0514R9P4.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_542,ID.ERA 9X交付超7000辆，合资新能源大车挤入大三排竞争,网易科技,https://www.163.com/dy/article/KU6N41UH0534A4SC.html,2026-05-30,网易,ID.ERA 9,,,2026-05-30,3,OptimizedRegexExtractor
ir_543,全球最大清洁能源滚装船完成交付，上汽自营船队扩容至 32 艘,网易科技,https://www.163.com/dy/article/J7U53BVN0511B8LM.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_544,起步价1.5元只能骑10分钟，哈啰单车变相涨价,网易科技,https://www.163.com/dy/article/J7SU69NT051492T3.html,2024-07-24,网易,NBA CBA,,,2024-07-24,3,OptimizedRegexExtractor
ir_545,小米汽车：近年内还没有在海外市场销售汽车的计划,网易科技,https://www.163.com/dy/article/J7T90BH20511B8LM.html,2024-07-24,小米,小米汽车,,,2024-07-24,3,OptimizedRegexExtractor
ir_546,华为与光明科学城公司、深圳先进院签署产学研协同创新合作备忘录,网易科技,https://www.163.com/dy/article/KU782EFK0534A4SC.html,2026-05-30,华为,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_547,开盘暴涨80%，年亏1.8亿：“消费级3D打印第一股”的风口与风险,网易科技,https://www.163.com/tech/article/KU3R0C4C00098IEO.html,2026-05-29,网易,消费级3D打印第一股,,80%,2026-05-29,4,OptimizedRegexExtractor
ir_548,营收230亿元、现金储备943亿元，理想穿越产品换代期,网易科技,https://www.163.com/dy/article/KU701LHD0534A4SC.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_549,深圳原创基础软件取得新突破,网易科技,https://www.163.com/dy/article/KU6BUVC70534A4SC.html,2026-05-30,网易,深圳原创基础软件,,,2026-05-30,3,OptimizedRegexExtractor
ir_550,超百家品牌聚集粤港澳大湾区车展，增程赛道挤满新车,网易科技,https://www.163.com/dy/article/KU9336BI0534A4SC.html,2026-05-31,网易,NBA CBA,,,2026-05-31,3,OptimizedRegexExtractor
ir_551,国家安全部提示：警惕远程控制软件成“窃密通道”,网易科技,https://www.163.com/dy/article/KU89R3U30534A4SC.html,2026-05-31,网易,警惕远程控制软件,,,2026-05-31,3,OptimizedRegexExtractor
ir_552,扎克伯格深度专访：中美AI竞争完全错误，美国别想长期领先中国,网易科技,https://www.163.com/dy/article/J7SP2K20051180F7.html,2024-07-24,网易,NBA CBA,,,2024-07-24,3,OptimizedRegexExtractor
ir_553,京东：618开场四小时，百大品牌成交额平均增长超五倍,网易科技,https://www.163.com/dy/article/KU8EPNMR0534A4SC.html,2026-05-31,京东,NBA CBA,,,2026-05-31,3,OptimizedRegexExtractor
ir_554,微软Bing搜索结果引入AI摘要功能，逐步推进智能搜索体验,网易科技,https://www.163.com/dy/article/J7UBV0LU0514R9OJ.html,2024-07-25,微软,微软Bing搜索,,,2024-07-25,3,OptimizedRegexExtractor
ir_555,天津发布2025年度人工智能十大应用标杆场景，总投资超6亿元,网易科技,https://www.163.com/dy/article/KU637MUS0534A4SC.html,2026-05-30,网易,天津发布2025年度人工智能十大应用,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_556,社评：超算成“暗战”？美技术恐怖主义是元凶,网易科技,https://www.163.com/dy/article/J7TBFVAI0514R9OJ.html,2024-07-24,网易,NBA CBA,,,2024-07-24,3,OptimizedRegexExtractor
ir_557,北京太空智算研究院在北京亦庄成立,网易科技,https://www.163.com/dy/article/KU6TU8J30534A4SC.html,2026-05-30,网易,NBA CBA,,,2026-05-30,3,OptimizedRegexExtractor
ir_558,李斌回应蔚来“千站计划”迟缓问题：最多推迟一两个月,网易科技,https://www.163.com/dy/article/J7UI2RGL05476C4F.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_559,俞敏洪透露董宇辉离职幕后：深陷舆论风暴,网易科技,https://www.163.com/tech/article/J7VCGOM600098IEO.html,2024-07-25,网易,NBA CBA,,,2024-07-25,3,OptimizedRegexExtractor
ir_560,价格暴涨近1000%！国产存储成硬通货：海外巨头争相抢购,新浪科技,https://finance.sina.com.cn/tech/discovery/2026-05-31/doc-inhzurik6170157.shtml,2026-05-31,腾讯,全球存储芯片,升级,1000%,2026-05-31,5,OptimizedRegexExtractor
ir_561,vivo S60系列发布：搭载4K Live原相机，售价2899元起,新浪科技,https://finance.sina.com.cn/chanjing/gsnews/2026-05-30/doc-inhzsham8706660.shtml,2026-05-30,vivo,S60从系统,发布,7.79,2026-05-30,5,OptimizedRegexExtractor
ir_562,没车卖只能卖才艺了！全国张雪机车门店变张雪传媒：马头琴、喷火、金枪刺喉花式比拼,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-29/doc-inhzqptf9413771.shtml,2026-05-29,华为,诺基亚 200 4G,发布,,2026-05-29,4,OptimizedRegexExtractor
ir_563,AI算力霸榜，25只基金近一年回报超300％，前十最低也赚了360％,新浪科技,https://finance.sina.com.cn/roll/2026-05-29/doc-inhzpnfu8014534.shtml,2026-05-29,腾讯,沪港深乐享生活以406.1,开源,300%,2026-05-29,5,OptimizedRegexExtractor
ir_564,国产也要有LPU芯片了：能让豆包变聪明,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-30/doc-inhzshan7200979.shtml,2026-05-30,NVIDIA,国产也要有LPU芯片,发布,10倍,2026-05-30,5,OptimizedRegexExtractor
ir_565,搜狐2023年营收6.01亿美元 Q4营收1.41亿美元,新浪科技,https://finance.sina.com.cn/tech/other/cncs/2024-03-04/doc-inamcvpp0826613.shtml,2024-03-04,苹果,股票回购计划金额追加,发布,80%,2024-03-04,5,OptimizedRegexExtractor
ir_566,搜狐2024年总收入5.98亿美元 同比持平,新浪科技,https://finance.sina.com.cn/tech/other/intra/2025-02-18/doc-inekwqmf7210588.shtml,2025-02-18,Meta,哪吒 2,,1105万台,2025-02-18,4,OptimizedRegexExtractor
ir_567,全球首个智驾“双兜底”车企 比亚迪的底气何来？,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-31/doc-inhzukzn6270923.shtml,2026-05-31,腾讯,CNOA 城市领航安全兜底,发布,5.0,2026-05-31,5,OptimizedRegexExtractor
ir_568,天工AI发布SkyClaw,新浪科技,https://finance.sina.com.cn/tech/it/2026-05-26/doc-inhzfshk8938918.shtml,2026-05-26,腾讯,深度适配各类真实智能体,开源,v1.0,2026-05-26,5,OptimizedRegexExtractor
ir_569,最新研究：人类很快就会灭绝！亚洲是第一个,新浪科技,https://finance.sina.com.cn/tech/discovery/2026-05-26/doc-inhzffsk2869574.shtml,2026-05-26,腾讯,概率模型,,66%,2026-05-26,4,OptimizedRegexExtractor
ir_570,消息人士：Meta计划于明年启动一款AI吊坠测试,新浪科技,https://finance.sina.com.cn/stock/usstock/c/2026-05-30/doc-inhzrrex7167759.shtml,2026-05-30,OpenAI,若想在硬件利润之外打造可持续业务,发布,1000万台,2026-05-30,5,OptimizedRegexExtractor
ir_571,马斯克表态与 IPO 申报文件内容出现出入，看空SpaceX的人士再度心生担忧,新浪科技,https://finance.sina.com.cn/stock/usstock/c/2026-05-29/doc-inhzqptk0778131.shtml,2026-05-29,腾讯,IPO,,,2026-05-29,3,OptimizedRegexExtractor
ir_572,田曦薇代言！vivo S60下周首销：行业最强Live神机 3099元,新浪科技,https://finance.sina.com.cn/tech/discovery/2026-05-30/doc-inhzswye6915787.shtml,2026-05-30,vivo,S60已在各大平台,发布,5.0,2026-05-30,5,OptimizedRegexExtractor
ir_573,接近字节人士：AI4S团队完成调整，由杨震原负责，没有考虑分拆,新浪科技,https://finance.sina.com.cn/roll/2026-05-29/doc-inhzqimp7624093.shtml,2026-05-29,腾讯,猪肉抗生素超标38倍,,38倍,2026-05-29,4,OptimizedRegexExtractor
ir_574,知乎：全球发售2600万股销售股份，每股发售价51.8港元,新浪科技,https://finance.sina.com.cn/tech/2022-04-11/doc-imcwipii3532209.shtml,2022-04-11,小米,小米汽车,发布,15%,2022-04-11,5,OptimizedRegexExtractor
ir_575,泡泡玛特大涨，段永平单日盈利近10亿港元,新浪科技,https://finance.sina.com.cn/roll/2026-05-29/doc-inhzqccm9501901.shtml,2026-05-29,腾讯,段永平在雪球平台,发布,12%,2026-05-29,5,OptimizedRegexExtractor
ir_576,华为“韬定律”要打败“摩尔定律”？,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-29/doc-inhznrai7973498.shtml,2026-05-29,英特尔,在5月25日举行的国际电路与系统,,7纳米,2026-05-29,4,OptimizedRegexExtractor
ir_577,商业航天“国家队”添新丁 捷龙三号火箭有何特点？,新浪科技,https://finance.sina.com.cn/tech/discovery/2022-12-09/doc-imxwakzt1435249.shtml,2022-12-09,腾讯,,,,2022-12-09,2,OptimizedRegexExtractor
ir_578,朋友圈刮起一阵“素颜风”：好友的表达方式变了,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-30/doc-inhzsssf8563214.shtml,2026-05-30,腾讯,日期的显示形式也同步做了精简,发布,8.0.71版,2026-05-30,5,OptimizedRegexExtractor
ir_579,警惕假传钱学森“名言”背后的“流量陷阱”,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-31/doc-inhzukzr6094944.shtml,2026-05-31,腾讯,,,,2026-05-31,2,OptimizedRegexExtractor
ir_580,亿咖通科技与TPK联合打造ORCA激光雷达平台,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-31/doc-inhzukzr6088067.shtml,2026-05-31,腾讯,亿咖通科技与TPK联合打造ORCA激光雷达平台,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_581,林沐然申请从中戏转学到高职，有何不可？,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-31/doc-inhzurik6167095.shtml,2026-05-31,腾讯,在社交平台,,,2026-05-31,3,OptimizedRegexExtractor
ir_582,影响美国载人登月 蓝色起源火箭大爆炸被指与印度制造有关：供应发动机核心部件,新浪科技,https://finance.sina.com.cn/tech/discovery/2026-05-30/doc-inhzshan7190599.shtml,2026-05-30,腾讯,,,,2026-05-30,2,OptimizedRegexExtractor
ir_583,台积电首次回应华为韬定律：概念早就有了 芯片耗电量才是关键 黄仁勋：依旧领先十年,新浪科技,https://finance.sina.com.cn/tech/discovery/2026-05-29/doc-inhzpspr9540350.shtml,2026-05-29,Meta,成为未来电脑芯片,发布,2nm,2026-05-29,5,OptimizedRegexExtractor
ir_584,吃瓜前线与大福肉丸子公开致歉：发表小米及雷总不当言论引发误解 今后加强审核,新浪科技,https://finance.sina.com.cn/tech/discovery/2026-05-30/doc-inhzsssh7007650.shtml,2026-05-30,小米,社交平台,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_585,印度法院关于谷歌关键词广告的裁决或将重塑网络广告格局,新浪科技,https://finance.sina.com.cn/stock/usstock/c/2026-05-30/doc-inhzrzus0258111.shtml,2026-05-30,腾讯,Hindware,适配,,2026-05-30,4,OptimizedRegexExtractor
ir_586,MONA系列首款SUV！小鹏L03罗兰紫色实车曝光：2026年内发布,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-31/doc-inhzukzn6260859.shtml,2026-05-31,腾讯,Max版配单颗图灵芯片,发布,2.0,2026-05-31,5,OptimizedRegexExtractor
ir_587,编程脚手架狂揽 20 万星，Agent 基础设施成 GitHub 新战场,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-31/doc-inhzukzr6087186.shtml,2026-05-31,腾讯,社区带来的流量,开源,,2026-05-31,4,OptimizedRegexExtractor
ir_588,DPReview认可尼康ZR综合实力，“金奖”诠释专业视频创作价值,新浪科技,https://finance.sina.com.cn/tech/digi/dc/n/2026-05-29/doc-inhzqccq0858950.shtml,2026-05-29,腾讯,结合灵敏易控的自动对焦系统,优化,,2026-05-29,4,OptimizedRegexExtractor
ir_589,美团令鸿嘉：各方协同构建无人车安全体系,新浪科技,https://finance.sina.com.cn/hy/hyjz/2026-05-30/doc-inhzrzup8804975.shtml,2026-05-30,腾讯,2026未来汽车,升级,,2026-05-30,4,OptimizedRegexExtractor
ir_590,关于印发新冠重点人群健康服务工作方案的通知,新浪科技,https://finance.sina.com.cn/tech/discovery/2022-12-09/doc-imxwaetv1408155.shtml,2022-12-09,腾讯,,优化,,2022-12-09,3,OptimizedRegexExtractor
ir_591,台积电3nm核心负责人辞职归国！带整个团队加盟中科大,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-29/doc-inhzpsps8039715.shtml,2026-05-29,腾讯,技术成果应用,,3nm,2026-05-29,4,OptimizedRegexExtractor
ir_592,MiniMax启动A股上市辅导,新浪科技,https://finance.sina.com.cn/tech/2026-05-30/doc-inhzrrex7217982.shtml,2026-05-30,腾讯,大模型双雄,发布,,2026-05-30,4,OptimizedRegexExtractor
ir_593,拼多多深化海淘商品溯源能力建设 前置防范进口准入风险,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-31/doc-inhzukzn6268578.shtml,2026-05-31,腾讯,境外线上平台在售,发布,,2026-05-31,4,OptimizedRegexExtractor
ir_594,英国首相斯塔默的热门继任者呼吁对产业及人工智能实施强有力的公共管控,新浪科技,https://finance.sina.com.cn/stock/usstock/c/2026-05-29/doc-inhzqimp7665770.shtml,2026-05-29,腾讯,我们不能忘记,,,2026-05-29,3,OptimizedRegexExtractor
ir_595,中国留学生因印度高温提前回国：热到内脏沸腾,新浪科技,https://finance.sina.com.cn/tech/roll/2026-05-31/doc-inhzukzu4927410.shtml,2026-05-31,特斯拉,热到内脏沸腾,,14次,2026-05-31,4,OptimizedRegexExtractor
